1453              
240	-0.270968	-0.328013	-0.883072	3.681554	0.116340
241	-0.246048	-0.332889	-0.821879	2.822525	0.386928
242	-0.219092	-0.335940	-0.783580	0.343612	0.363399
243	-0.192121	-0.339906	-0.733808	5.325981	0.329412
244	-0.164506	-0.343966	-0.682846	0.539961	0.282353
245	-0.136341	-0.348426	-0.626876	1.153554	0.231373
246	-0.108480	-0.356436	-0.526345	2.528000	0.138562
247	0.129939	-0.332066	-0.832204	2.552544	0.058824
248	0.158163	-0.330704	-0.849299	5.203263	0.079739
249	0.186156	-0.329353	-0.866255	6.062292	0.101961
250	0.213748	-0.327747	-0.886419	1.816233	0.122876
251	0.241267	-0.326420	-0.903074	1.816233	0.143791
252	0.268348	-0.324842	-0.922881	5.105088	0.166013
253	0.295404	-0.323538	-0.939242	2.135301	0.186928
254	0.321731	-0.321731	-0.961928	2.552544	0.210458
255	0.348041	-0.320197	-0.981172	2.896156	0.233987
256	0.374990	-0.319436	-0.990726	6.135923	0.257516
257	0.400862	-0.317925	-1.009697	0.539961	0.282353
258	0.426489	-0.316427	-1.028490	4.589670	0.304575
259	0.452230	-0.315190	-1.044016	0.417243	0.329412
260	0.477027	-0.313475	-1.065549	4.246059	0.351634
261	0.501944	-0.312019	-1.083820	4.270602	0.372549
262	0.526630	-0.310577	-1.101923	0.883573	0.392157
263	0.551512	-0.309385	-1.116881	3.337942	0.413072
264	0.575764	-0.307967	-1.134680	2.969787	0.433987
265	0.599795	-0.306562	-1.152316	6.234098	0.450980
266	0.624079	-0.305400	-1.166891	2.012583	0.466667
267	0.647692	-0.304019	-1.184235	5.375069	0.482353
268	0.671596	-0.302876	-1.198569	0.908117	0.495425
269	0.694801	-0.301517	-1.215629	1.644427	0.509804
270	0.718333	-0.300394	-1.229729	5.620505	0.524183
271	0.741691	-0.299279	-1.243724	1.472622	0.537255
272	0.764311	-0.297952	-1.260381	5.988661	0.552941
273	0.787310	-0.296855	-1.274150	1.693515	0.566013
274	0.810141	-0.295766	-1.287818	5.178719	0.579085
275	0.832804	-0.294685	-1.301386	5.301437	0.598693
276	0.854681	-0.293398	-1.317537	0.981748	0.615686
277	0.877002	-0.292334	-1.330889	5.056001	0.633987
278	0.899162	-0.291278	-1.344144	0.269981	0.644444
279	0.921163	-0.290229	-1.357304	6.013205	0.650980
280	0.943682	-0.289396	-1.367764	4.835107	0.658824
281	0.965382	-0.288361	-1.380755	2.356194	0.667974
282	0.986927	-0.287333	-1.393654	2.184389	0.674510
283	1.008319	-0.286313	-1.406460	1.497165	0.681046
284	1.029560	-0.285300	-1.419176	3.706097	0.688889
285	1.051392	-0.284494	-1.429284	0.957204	0.695425
286	1.086095	-0.287129	-1.396222	3.387029	0.337255
287	-0.650699	-0.290738	-1.003393	2.184389	0.341176
288	-0.620071	-0.289366	-1.022245	2.896156	0.563399
289	-0.615245	-0.300469	-0.869629	1.104466	0.597386
290	-0.583770	-0.299004	-0.889761	5.105088	0.600000
291	-0.552153	-0.297313	-0.913002	4.761476	0.606536
292	-0.521311	-0.295879	-0.932714	4.933282	0.622222
293	-0.490765	-0.294459	-0.952237	5.031457	0.653595
294	-0.460878	-0.293286	-0.968363	2.552544	0.732026
295	-0.431914	-0.292587	-0.977978	5.203263	0.921569
296	-0.405337	-0.293520	-0.965148	1.791690	0.713725
297	-0.378893	-0.294695	-0.948996	2.601631	0.554248
298	-0.352521	-0.296117	-0.929442	2.969787	0.528105
299	-0.325892	-0.297554	-0.909698	0.908117	0.491503
300	-0.299247	-0.299247	-0.886419	0.196350	0.356863
301	-0.273415	-0.302195	-0.845892	2.380738	0.433987
302	-0.246455	-0.304445	-0.814968	1.570796	0.410458
303	-0.219457	-0.307240	-0.776541	0.490874	0.388235
304	-0.191797	-0.309827	-0.740990	4.344233	0.367320
305	-0.164086	-0.313254	-0.693869	1.448078	0.333333
306	-0.133796	-0.312192	-0.708478	2.601631	0.444444
307	-0.103537	-0.310611	-0.730208	4.049709	0.473203
308	-0.073582	-0.309046	-0.751718	0.417243	0.501961
309	-0.043928	-0.307497	-0.773012	0.981748	0.525490
310	-0.014570	-0.305963	-0.794095	4.736933	0.549020
311	0.014497	-0.304445	-0.814968	3.436117	0.575163
312	0.043277	-0.302941	-0.835634	5.252350	0.600000
313	0.071892	-0.301947	-0.849299	4.147884	0.611765
314	0.100238	-0.300714	-0.866255	0.269981	0.613072
315	0.128249	-0.299247	-0.886419	3.313398	0.613072
316	0.156114	-0.298036	-0.903074	3.706097	0.615686
317	0.183903	-0.297073	-0.916300	3.436117	0.615686
318	0.211342	-0.295879	-0.932714	1.153554	0.616993
319	0.238563	-0.294695	-0.948996	5.915030	0.619608
320	0.265566	-0.293520	-0.965148	0.515418	0.619608
321	0.292354	-0.292354	-0.981172	0.711767	0.620915
